REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
HHS Regions,Region 10,2003,2,1.30183,1.33511,2,,16,9,,3,30,23,2247
HHS Regions,Region 1,2003,3,0.737876,0.970328,41,,63,67,,19,190,85,19581
HHS Regions,Region 2,2003,3,2.829,2.32402,159,,72,169,,15,415,69,17857
HHS Regions,Region 3,2003,3,1.18346,1.51193,35,,70,71,,37,213,50,14088
HHS Regions,Region 4,2003,3,1.39918,1.72552,197,,274,467,,72,1010,215,58533
HHS Regions,Region 5,2003,3,2.05459,2.08828,249,,147,386,,18,800,202,38309
HHS Regions,Region 6,2003,3,2.71071,2.91339,55,,79,122,,3,259,58,8890
HHS Regions,Region 7,2003,3,2.82653,2.73815,52,,69,157,,8,286,62,10445
HHS Regions,Region 8,2003,3,1.0298,0.765862,98,,49,140,,19,306,74,39955
HHS Regions,Region 9,2003,3,2.90264,3.14614,265,,173,211,,44,693,65,22027
HHS Regions,Region 10,2003,3,2.02289,1.71582,3,,15,8,,6,32,22,1865
HHS Regions,Region 1,2003,4,1.10352,1.14289,22,,64,109,,12,207,83,18112
HHS Regions,Region 2,2003,4,2.04232,2.10661,116,,72,165,,9,362,67,17184
HHS Regions,Region 3,2003,4,1.90187,2.31178,90,,118,102,,29,339,51,14664
HHS Regions,Region 4,2003,4,2.14774,2.58546,252,,306,838,,66,1462,212,56547
HHS Regions,Region 5,2003,4,3.14543,3.34887,353,,233,699,,30,1315,204,39267
HHS Regions,Region 6,2003,4,3.78946,4.49699,117,,52,350,,4,523,79,11630
HHS Regions,Region 7,2003,4,4.06207,3.67797,78,,93,253,,10,434,62,11800
HHS Regions,Region 8,2003,4,1.18968,1.02571,123,,69,222,,22,436,80,42507
HHS Regions,Region 9,2003,4,2.8681,2.69677,219,,90,250,,31,590,68,21878
HHS Regions,Region 10,2003,4,1.65482,1.41629,3,,7,10,,8,28,21,1977
HHS Regions,Region 1,2003,5,1.4025,1.37654,49,,62,165,,12,288,84,20922
HHS Regions,Region 2,2003,5,3.02712,2.30319,93,,73,195,,17,378,64,16412
HHS Regions,Region 3,2003,5,2.39285,2.47802,83,,68,199,,22,372,48,15012
HHS Regions,Region 4,2003,5,2.80572,3.32815,306,,465,1327,,107,2205,209,66253
HHS Regions,Region 5,2003,5,3.39177,3.96965,352,,243,976,,51,1622,203,40860
HHS Regions,Region 6,2003,5,3.73257,4.14999,57,,93,241,,3,394,58,9494
HHS Regions,Region 7,2003,5,4.28484,3.69193,78,,89,292,,17,476,63,12893
HHS Regions,Region 8,2003,5,1.79776,1.6253,157,,119,429,,16,721,76,44361
HHS Regions,Region 9,2003,5,3.12883,3.22649,229,,109,235,,36,609,60,18875
HHS Regions,Region 10,2003,5,0.84282,0.741918,7,,1,5,,1,14,19,1887
HHS Regions,Region 1,2003,6,1.86114,2.16136,52,,101,277,,19,449,81,20774
HHS Regions,Region 2,2003,6,3.2408,2.89424,86,,74,260,,8,428,62,14788
HHS Regions,Region 3,2003,6,3.19039,3.5351,74,,93,371,,25,563,57,15926
HHS Regions,Region 4,2003,6,3.1043,3.44611,327,,372,1347,,98,2144,209,62215
HHS Regions,Region 5,2003,6,3.53829,4.24952,406,,273,1060,,39,1778,200,41840
HHS Regions,Region 6,2003,6,3.04652,3.41814,48,,93,156,,12,309,54,9040
HHS Regions,Region 7,2003,6,3.41779,2.93165,65,,79,210,,8,362,61,12348
HHS Regions,Region 8,2003,6,1.91071,1.79153,201,,142,394,,22,759,76,42366
HHS Regions,Region 9,2003,6,4.04155,3.89022,338,,178,360,,68,944,68,24266
HHS Regions,Region 10,2003,6,2.38079,2.10238,9,,16,12,,9,46,21,2188
HHS Regions,Region 1,2003,7,1.90304,2.4086,71,,120,294,,19,504,80,20925
HHS Regions,Region 2,2003,7,3.49221,2.68351,101,,87,222,,17,427,58,15912
HHS Regions,Region 3,2003,7,3.70689,3.68692,102,,140,325,,35,602,59,16328
HHS Regions,Region 4,2003,7,3.02452,3.32482,273,,417,1238,,117,2045,203,61507
HHS Regions,Region 5,2003,7,3.28727,3.76592,340,,251,920,,27,1538,203,40840
HHS Regions,Region 6,2003,7,2.78386,3.02063,69,,96,222,,1,388,83,12845
HHS Regions,Region 7,2003,7,2.33329,1.95566,36,,83,108,,5,232,62,11863
HHS Regions,Region 8,2003,7,2.15763,1.86787,224,,182,463,,25,894,72,47862
HHS Regions,Region 9,2003,7,3.44932,4.13419,342,,175,414,,45,976,63,23608
HHS Regions,Region 10,2003,7,2.12606,2.18718,10,,15,18,,0,43,20,1966
HHS Regions,Region 1,2003,8,2.05512,2.28548,55,,100,213,,27,395,78,17283
HHS Regions,Region 2,2003,8,3.23667,2.58148,103,,60,167,,9,339,56,13132
HHS Regions,Region 3,2003,8,3.87634,3.66835,107,,144,228,,36,515,58,14039
HHS Regions,Region 4,2003,8,2.94354,3.34093,318,,477,1148,,109,2052,205,61420
HHS Regions,Region 5,2003,8,3.48202,3.65659,340,,258,835,,33,1466,198,40092
HHS Regions,Region 6,2003,8,1.83982,1.51498,16,,34,79,,2,131,58,8647
HHS Regions,Region 7,2003,8,1.91419,1.63707,59,,64,77,,1,201,62,12278
HHS Regions,Region 8,2003,8,2.27359,1.90886,246,,205,453,,33,937,74,49087
HHS Regions,Region 9,2003,8,4.51978,4.91528,432,,187,464,,57,1140,63,23193
HHS Regions,Region 10,2003,8,4.05518,2.68179,18,,8,25,,1,52,19,1939
HHS Regions,Region 1,2003,9,1.7909,1.87995,63,,66,193,,15,337,73,17926
HHS Regions,Region 2,2003,9,2.02839,1.70906,72,,65,112,,9,258,53,15096
HHS Regions,Region 3,2003,9,2.85313,2.89313,70,,159,171,,41,441,57,15243
HHS Regions,Region 4,2003,9,1.95311,2.02497,183,,377,560,,82,1202,195,59359
HHS Regions,Region 5,2003,9,2.75519,2.82622,296,,209,555,,34,1094,191,38709
HHS Regions,Region 6,2003,9,1.06872,1.20159,28,,48,51,,3,130,78,10819
HHS Regions,Region 7,2003,9,2.11881,1.95593,56,,70,96,,7,229,61,11708
HHS Regions,Region 8,2003,9,2.08572,1.64695,176,,179,393,,22,770,68,46753
HHS Regions,Region 9,2003,9,4.18916,4.61526,381,,215,440,,73,1109,63,24029
HHS Regions,Region 10,2003,9,2.44512,1.76384,11,,12,12,,1,36,18,2041
HHS Regions,Region 1,2003,10,1.41537,1.52388,32,,82,163,,14,291,75,19096
HHS Regions,Region 2,2003,10,0.694101,0.998469,46,,24,63,,4,137,51,13721
HHS Regions,Region 3,2003,10,1.87656,2.05863,62,,101,75,,38,276,51,13407
HHS Regions,Region 4,2003,10,1.7322,1.93501,148,,289,475,,86,998,191,51576
HHS Regions,Region 5,2003,10,2.18818,2.33158,245,,187,415,,30,877,191,37614
HHS Regions,Region 6,2003,10,1.84167,1.78973,23,,29,136,,3,191,70,10672
HHS Regions,Region 7,2003,10,1.2765,1.15173,33,,41,59,,5,138,61,11982
HHS Regions,Region 8,2003,10,1.87055,1.46517,138,,178,349,,27,692,71,47230
HHS Regions,Region 9,2003,10,4.38694,3.83156,280,,144,345,,39,808,59,21088
HHS Regions,Region 10,2003,10,2.26898,1.94175,8,,10,23,,1,42,19,2163
HHS Regions,Region 1,2003,11,1.354,1.34355,27,,84,121,,17,249,74,18533
HHS Regions,Region 2,2003,11,1.96195,1.88895,38,,39,103,,35,215,49,11382
HHS Regions,Region 3,2003,11,2.39264,2.09766,44,,95,130,,33,302,52,14397
HHS Regions,Region 4,2003,11,1.26623,1.46634,116,,222,314,,74,726,186,49511
HHS Regions,Region 5,2003,11,1.68422,1.86544,167,,158,311,,20,656,187,35166
HHS Regions,Region 6,2003,11,1.55837,1.14919,22,,29,54,,5,110,77,9572
HHS Regions,Region 7,2003,11,1.15617,1.08934,28,,46,49,,6,129,63,11842
HHS Regions,Region 8,2003,11,1.53212,1.17832,133,,133,251,,23,540,72,45828
HHS Regions,Region 9,2003,11,3.83978,3.81257,298,,167,323,,59,847,59,22216
HHS Regions,Region 10,2003,11,2.33807,1.99667,7,,14,13,,2,36,16,1803
HHS Regions,Region 1,2003,12,0.693242,0.763506,14,,33,62,,10,119,70,15586
HHS Regions,Region 2,2003,12,1.61535,1.5398,46,,43,105,,1,195,47,12664
HHS Regions,Region 3,2003,12,2.00457,2.15091,43,,111,65,,27,246,49,11437
HHS Regions,Region 4,2003,12,1.25336,1.40709,128,,194,346,,48,716,181,50885
HHS Regions,Region 5,2003,12,1.36867,1.59731,147,,133,277,,23,580,178,36311
HHS Regions,Region 6,2003,12,1.23446,0.700958,13,,14,42,,2,71,77,10129
HHS Regions,Region 7,2003,12,1.10357,1.01001,30,,34,40,,6,110,62,10891
HHS Regions,Region 8,2003,12,1.38279,1.18439,105,,83,177,,10,375,68,31662
HHS Regions,Region 9,2003,12,4.51227,3.41457,198,,123,195,,29,545,51,15961
HHS Regions,Region 10,2003,12,3.43133,2.50417,13,,5,12,,0,30,12,1198
HHS Regions,Region 1,2003,13,0.455794,0.573817,8,,36,38,,10,92,68,16033
HHS Regions,Region 2,2003,13,1.29222,1.2842,47,,39,71,,4,161,42,12537
HHS Regions,Region 3,2003,13,1.98846,1.89085,38,,89,53,,22,202,41,10683
HHS Regions,Region 4,2003,13,1.1758,1.48132,109,,155,347,,65,676,175,45635
HHS Regions,Region 5,2003,13,0.87724,1.1065,123,,83,147,,15,368,176,33258
HHS Regions,Region 6,2003,13,0.81984,0.471279,18,,10,25,,0,53,81,11246
HHS Regions,Region 7,2003,13,1.18188,1.06844,25,,35,33,,8,101,62,9453
HHS Regions,Region 8,2003,13,1.28019,0.790398,79,,92,140,,13,324,65,40992
HHS Regions,Region 9,2003,13,2.84845,2.44722,167,,97,152,,21,437,52,17857
HHS Regions,Region 10,2003,13,1.51788,2.05086,10,,4,10,,1,25,13,1219
HHS Regions,Region 1,2003,14,0.527289,0.481912,7,,20,32,,16,75,66,15563
HHS Regions,Region 2,2003,14,1.29973,1.28372,35,,34,85,,4,158,38,12308
HHS Regions,Region 3,2003,14,1.66106,1.62406,33,,64,42,,23,162,37,9975
HHS Regions,Region 4,2003,14,1.0274,1.26951,87,,137,253,,41,518,166,40803
HHS Regions,Region 5,2003,14,0.773904,1.11379,133,,86,152,,8,379,170,34028
HHS Regions,Region 6,2003,14,0.859968,0.493039,12,,9,26,,4,51,80,10344
HHS Regions,Region 7,2003,14,0.930534,0.849967,22,,40,22,,5,89,61,10471
HHS Regions,Region 8,2003,14,1.13187,0.618882,63,,68,107,,13,251,61,40557
HHS Regions,Region 9,2003,14,2.51261,2.00937,114,,82,122,,21,339,49,16871
HHS Regions,Region 10,2003,14,0.538759,0.419874,0,,1,5,,0,6,13,1429
HHS Regions,Region 1,2003,15,0.394418,0.353781,12,,20,21,,3,56,67,15829
HHS Regions,Region 2,2003,15,1.34059,1.30771,40,,26,80,,3,149,36,11394
HHS Regions,Region 3,2003,15,2.07016,1.78996,26,,74,46,,27,173,36,9665
HHS Regions,Region 4,2003,15,1.03359,1.3387,112,,155,226,,79,572,162,42728
HHS Regions,Region 5,2003,15,0.633577,0.84613,101,,57,107,,5,270,163,31910
HHS Regions,Region 6,2003,15,1.11282,0.469671,20,,8,19,,0,47,81,10007
HHS Regions,Region 7,2003,15,0.811463,0.815758,16,,28,33,,5,82,61,10052
HHS Regions,Region 8,2003,15,1.06472,0.510141,60,,59,80,,8,207,62,40577
HHS Regions,Region 9,2003,15,2.05738,2.48539,181,,122,183,,33,519,55,20882
HHS Regions,Region 10,2003,15,0.514544,0.522778,1,,2,4,,0,7,12,1339
HHS Regions,Region 1,2003,16,0.331537,0.37013,13,,20,23,,1,57,62,15400
HHS Regions,Region 2,2003,16,0.908863,0.904512,34,,18,33,,3,88,35,9729
HHS Regions,Region 3,2003,16,1.35365,1.51737,28,,61,25,,21,135,35,8897
HHS Regions,Region 4,2003,16,0.749059,1.0412,95,,103,177,,44,419,154,40242
HHS Regions,Region 5,2003,16,0.489592,0.707411,79,,51,94,,9,233,155,32937
HHS Regions,Region 6,2003,16,1.04208,0.575867,11,,9,23,,0,43,51,7467
HHS Regions,Region 7,2003,16,0.867922,0.85041,16,,40,24,,3,83,60,9760
HHS Regions,Region 8,2003,16,0.673068,0.316034,58,,26,32,,5,121,60,38287
HHS Regions,Region 9,2003,16,1.22555,2.00146,99,,52,106,,18,275,45,13740
HHS Regions,Region 10,2003,16,1.83765,1.16279,7,,2,2,,2,13,12,1118
HHS Regions,Region 1,2003,17,0.249691,0.332118,19,,12,19,,1,51,64,15356
HHS Regions,Region 2,2003,17,0.622013,0.772048,34,,10,32,,2,78,36,10103
HHS Regions,Region 3,2003,17,1.74417,2.04658,26,,78,43,,27,174,34,8502
HHS Regions,Region 4,2003,17,0.904913,1.22641,114,,141,168,,56,479,150,39057
HHS Regions,Region 5,2003,17,0.467051,0.674137,73,,61,79,,9,222,158,32931
HHS Regions,Region 6,2003,17,0.83456,0.294446,8,,2,19,,0,29,79,9849
HHS Regions,Region 7,2003,17,0.913153,0.863145,23,,26,28,,6,83,56,9616
HHS Regions,Region 8,2003,17,0.586445,0.235889,26,,22,34,,2,84,55,35610
HHS Regions,Region 9,2003,17,1.5478,1.69589,102,,40,83,,10,235,39,13857
HHS Regions,Region 10,2003,17,0.941406,0.813008,4,,2,3,,1,10,11,1230
HHS Regions,Region 1,2003,18,0.363239,0.323189,3,,17,14,,14,48,60,14852
HHS Regions,Region 2,2003,18,0.42434,0.588708,28,,7,29,,2,66,35,11211
HHS Regions,Region 3,2003,18,1.24917,1.41138,17,,64,22,,19,122,34,8644
HHS Regions,Region 4,2003,18,0.754299,0.921273,54,,70,184,,33,341,142,37014
HHS Regions,Region 5,2003,18,0.35675,0.458376,34,,38,55,,3,130,146,28361
HHS Regions,Region 6,2003,18,0.625752,0.248622,4,,5,13,,1,23,76,9251
HHS Regions,Region 7,2003,18,0.912472,0.872999,26,,27,30,,1,84,55,9622
HHS Regions,Region 8,2003,18,0.702696,0.151409,21,,10,23,,0,54,53,35665
HHS Regions,Region 9,2003,18,0.950753,1.38832,87,,33,73,,11,204,44,14694
HHS Regions,Region 10,2003,18,0.508934,0.274725,1,,1,1,,0,3,10,1092
HHS Regions,Region 1,2003,19,0.343458,0.337316,6,,7,16,,19,48,57,14230
HHS Regions,Region 2,2003,19,0.531826,0.507766,22,,7,20,,2,51,31,10044
HHS Regions,Region 3,2003,19,1.57344,1.79931,25,,75,40,,16,156,34,8670
HHS Regions,Region 4,2003,19,0.802269,1.09318,51,,50,238,,22,361,138,33023
HHS Regions,Region 5,2003,19,0.358038,0.4205,27,,33,52,,5,117,144,27824
HHS Regions,Region 6,2003,19,0.478399,0.189084,4,,4,7,,0,15,72,7933
HHS Regions,Region 7,2003,19,0.627925,0.734844,7,,28,23,,2,60,47,8165
HHS Regions,Region 8,2003,19,0.117173,0.0605272,0,,8,10,,2,20,44,33043
HHS Regions,Region 9,2003,19,0.797161,1.32797,71,,33,65,,6,175,36,13178
HHS Regions,Region 10,2003,19,0.32637,0.185014,2,,0,0,,0,2,10,1081
HHS Regions,Region 1,2003,20,0.199502,0.233328,5,,9,13,,4,31,53,13286
HHS Regions,Region 2,2003,20,1.84902,1.06233,42,,5,50,,1,98,31,9225
HHS Regions,Region 3,2003,20,1.30389,1.47077,7,,55,35,,22,119,33,8091
HHS Regions,Region 4,2003,20,0.42099,0.56509,41,,53,45,,23,162,131,28668
HHS Regions,Region 5,2003,20,0.459533,0.551773,47,,36,53,,5,141,136,25554
HHS Regions,Region 6,2003,20,0.398766,0.19774,1,,3,3,,0,7,33,3540
HHS Regions,Region 7,2003,20,0.878384,1.0494,20,,38,21,,3,82,43,7814
HHS Regions,Region 8,2003,20,0.0819138,0.0405768,2,,6,3,,2,13,42,32038
HHS Regions,Region 9,2003,20,0.901108,1.35972,81,,29,60,,10,180,36,13238
HHS Regions,Region 10,2003,20,0.276258,0.283019,2,,1,0,,0,3,9,1060
HHS Regions,Region 1,2003,21,0.12085,0.138563,3,,6,3,,1,13,38,9382
HHS Regions,Region 2,2003,21,1.54603,0.867221,33,,2,39,,0,74,22,8533
HHS Regions,Region 3,2003,21,0.988692,1.08572,15,,44,12,,15,86,26,7921
HHS Regions,Region 4,2003,21,0.795601,1.00454,93,,42,109,,17,261,111,25982
HHS Regions,Region 5,2003,21,0.296985,0.369344,29,,16,21,,6,72,101,19494
HHS Regions,Region 6,2003,21,1.14352,1.2696,2,,9,5,,1,17,9,1339
HHS Regions,Region 7,2003,21,0.453362,0.567986,7,,15,11,,0,33,35,5810
HHS Regions,Region 8,2003,21,0.0236152,0.0844119,0,,3,0,,0,3,22,3554
HHS Regions,Region 9,2003,21,0.616252,1.35718,82,,27,56,,5,170,32,12526
HHS Regions,Region 10,2003,21,0.582949,0.926706,0,,5,6,,0,11,10,1187
HHS Regions,Region 1,2003,22,0.110875,0.150063,0,,8,4,,1,13,38,8663
HHS Regions,Region 2,2003,22,2.61157,1.68783,44,,12,42,,3,101,20,5984
HHS Regions,Region 3,2003,22,0.95693,1.15337,8,,45,20,,11,84,24,7283
HHS Regions,Region 4,2003,22,0.476614,0.752486,59,,51,44,,14,168,104,22326
HHS Regions,Region 5,2003,22,0.319755,0.370622,20,,14,22,,4,60,102,16189
HHS Regions,Region 6,2003,22,1.15287,1.22982,5,,3,6,,2,16,12,1301
HHS Regions,Region 7,2003,22,0.87804,1.07443,11,,25,18,,1,55,35,5119
HHS Regions,Region 8,2003,22,0.03584,0.115964,0,,2,0,,1,3,17,2587
HHS Regions,Region 9,2003,22,0.59952,1.30595,65,,19,47,,7,138,32,10567
HHS Regions,Region 10,2003,22,0.642858,0.287356,1,,0,2,,0,3,9,1044
HHS Regions,Region 1,2003,23,0.0463558,0.0657549,1,,1,2,,1,5,30,7604
HHS Regions,Region 2,2003,23,1.35671,1.52372,21,,2,36,,3,62,18,4069
HHS Regions,Region 3,2003,23,0.895632,0.975293,18,,26,19,,12,75,20,7690
HHS Regions,Region 4,2003,23,0.394769,0.726061,52,,50,57,,11,170,98,23414
HHS Regions,Region 5,2003,23,0.320656,0.336719,23,,14,20,,3,60,91,17819
HHS Regions,Region 6,2003,23,0.824802,0.884956,1,,6,5,,1,13,12,1469
HHS Regions,Region 7,2003,23,0.681625,0.660451,13,,14,7,,0,34,33,5148
HHS Regions,Region 8,2003,23,0.12085,0.212615,1,,1,1,,0,3,8,1411
HHS Regions,Region 9,2003,23,1.40798,1.42931,71,,19,45,,3,138,28,9655
HHS Regions,Region 10,2003,23,0.433505,0.369914,0,,0,3,,0,3,6,811
HHS Regions,Region 1,2003,24,0.161722,0.0962067,0,,5,1,,1,7,31,7276
HHS Regions,Region 2,2003,24,1.41652,1.64538,28,,2,30,,7,67,18,4072
HHS Regions,Region 3,2003,24,1.18025,1.40013,12,,59,24,,14,109,21,7785
HHS Regions,Region 4,2003,24,0.522053,0.951194,66,,65,75,,23,229,97,24075
HHS Regions,Region 5,2003,24,0.248534,0.316346,26,,16,11,,2,55,90,17386
HHS Regions,Region 6,2003,24,0.701011,0.747283,1,,3,7,,0,11,12,1472
HHS Regions,Region 7,2003,24,0.499815,0.597076,8,,11,8,,2,29,31,4857
HHS Regions,Region 8,2003,24,0,0,0,,0,0,,0,0,7,1107
HHS Regions,Region 9,2003,24,0.444388,1.22324,56,,19,31,,6,112,27,9156
HHS Regions,Region 10,2003,24,0.221932,0.119474,1,,0,0,,0,1,7,837
HHS Regions,Region 1,2003,25,0.27917,0.244569,5,,5,7,,0,17,29,6951
HHS Regions,Region 2,2003,25,1.09705,1.34003,22,,1,22,,3,48,16,3582
HHS Regions,Region 3,2003,25,0.894659,1.00042,9,,38,16,,8,71,21,7097
HHS Regions,Region 4,2003,25,0.395624,0.659559,41,,48,39,,18,146,94,22136
HHS Regions,Region 5,2003,25,0.130902,0.19476,16,,7,7,,1,31,87,15917
HHS Regions,Region 6,2003,25,0.570228,0.602864,1,,4,3,,0,8,11,1327
HHS Regions,Region 7,2003,25,0.462606,0.490614,5,,14,3,,1,23,29,4688
HHS Regions,Region 8,2003,25,0.0153511,0.0918274,1,,0,0,,0,1,7,1089
HHS Regions,Region 9,2003,25,0.802235,0.870925,39,,10,26,,3,78,23,8956
HHS Regions,Region 10,2003,25,0,0,0,,0,0,,0,0,5,367
HHS Regions,Region 1,2003,26,0.117383,0.139392,1,,6,0,,3,10,31,7174
HHS Regions,Region 2,2003,26,0.649364,0.881881,12,,3,15,,3,33,19,3742
HHS Regions,Region 3,2003,26,0.86973,1.12964,11,,42,23,,8,84,22,7436
HHS Regions,Region 4,2003,26,0.359389,0.547677,28,,48,23,,13,112,93,20450
HHS Regions,Region 5,2003,26,0.218194,0.284671,11,,24,10,,1,46,85,16159
HHS Regions,Region 6,2003,26,1.23987,1.31291,1,,11,6,,0,18,10,1371
HHS Regions,Region 7,2003,26,0.437133,0.472204,2,,9,11,,0,22,28,4659
HHS Regions,Region 8,2003,26,0,0,0,,0,0,,0,0,6,1018
HHS Regions,Region 9,2003,26,0.230792,1.26764,55,,20,36,,4,115,23,9072
HHS Regions,Region 10,2003,26,0.138707,0.195313,1,,0,0,,0,1,5,512
HHS Regions,Region 1,2003,27,0.149165,0.107083,0,,4,2,,1,7,32,6537
HHS Regions,Region 2,2003,27,0.562317,0.531136,13,,2,12,,2,29,19,5460
HHS Regions,Region 3,2003,27,0.817689,0.994425,15,,24,21,,6,66,20,6637
HHS Regions,Region 4,2003,27,0.248508,0.33736,21,,18,16,,7,62,92,18378
HHS Regions,Region 5,2003,27,0.239393,0.264986,11,,15,9,,2,37,79,13963
HHS Regions,Region 6,2003,27,0.429093,0.475059,0,,2,4,,0,6,10,1263
HHS Regions,Region 7,2003,27,0.481321,0.517688,4,,9,5,,0,18,27,3477
HHS Regions,Region 8,2003,27,0.0717486,0.486618,2,,2,0,,0,4,6,822
HHS Regions,Region 9,2003,27,0.57391,1.15464,43,,18,22,,6,89,21,7708
HHS Regions,Region 10,2003,27,0,0,0,,0,0,,0,0,4,454
HHS Regions,Region 1,2003,28,0.151358,0.121599,1,,4,1,,2,8,31,6579
HHS Regions,Region 2,2003,28,1.02957,0.870777,21,,5,18,,6,50,17,5742
HHS Regions,Region 3,2003,28,0.979123,1.12483,14,,32,23,,13,82,20,7290
HHS Regions,Region 4,2003,28,0.308993,0.571593,28,,38,40,,13,119,89,20819
HHS Regions,Region 5,2003,28,0.227056,0.255914,17,,10,13,,1,41,77,16021
HHS Regions,Region 6,2003,28,0.637283,0.668896,1,,2,5,,0,8,10,1196
HHS Regions,Region 7,2003,28,0.527463,0.55212,3,,13,7,,2,25,28,4528
HHS Regions,Region 8,2003,28,0,0,0,,0,0,,0,0,6,949
HHS Regions,Region 9,2003,28,0.276863,1.13866,52,,15,34,,6,107,25,9397
HHS Regions,Region 10,2003,28,0.120211,0.221729,0,,1,0,,0,1,5,451
HHS Regions,Region 1,2003,29,0.144815,0.106854,1,,2,3,,1,7,30,6551
HHS Regions,Region 2,2003,29,0.643035,0.716133,10,,4,15,,7,36,16,5027
HHS Regions,Region 3,2003,29,0.564087,0.667424,8,,22,8,,9,47,20,7042
HHS Regions,Region 4,2003,29,0.40826,0.724063,30,,54,34,,28,146,88,20164
HHS Regions,Region 5,2003,29,0.202459,0.156367,12,,5,6,,2,25,78,15988
HHS Regions,Region 6,2003,29,0.885281,0.92827,2,,3,6,,0,11,10,1185
HHS Regions,Region 7,2003,29,0.538224,0.541686,6,,9,5,,3,23,27,4246
HHS Regions,Region 8,2003,29,0,0,0,,0,0,,0,0,6,914
HHS Regions,Region 9,2003,29,0.701089,0.862284,28,,17,21,,3,69,22,8002
HHS Regions,Region 10,2003,29,0.142264,0.21097,1,,0,0,,0,1,4,474
HHS Regions,Region 1,2003,30,0.160462,0.126422,0,,4,3,,2,9,31,7119
HHS Regions,Region 2,2003,30,0.793931,0.879718,17,,3,31,,4,55,21,6252
HHS Regions,Region 3,2003,30,0.633488,0.710374,4,,26,9,,9,48,19,6757
HHS Regions,Region 4,2003,30,0.435942,0.904242,45,,60,46,,27,178,86,19685
HHS Regions,Region 5,2003,30,0.290327,0.176868,10,,10,8,,0,28,78,15831
HHS Regions,Region 6,2003,30,0.690106,0.761421,0,,2,7,,0,9,9,1182
HHS Regions,Region 7,2003,30,0.379319,0.382958,1,,7,7,,1,16,27,4178
HHS Regions,Region 8,2003,30,0.0168501,0.104712,0,,0,1,,0,1,6,955
HHS Regions,Region 9,2003,30,0.240573,0.821127,35,,9,25,,5,74,23,9012
HHS Regions,Region 10,2003,30,1.20411,1.51515,0,,0,2,,0,2,2,132
HHS Regions,Region 1,2003,31,0.171811,0.124327,1,,3,3,,2,9,32,7239
HHS Regions,Region 2,2003,31,0.557352,0.641764,14,,0,21,,4,39,20,6077
HHS Regions,Region 3,2003,31,0.699507,0.78125,10,,26,10,,7,53,18,6784
HHS Regions,Region 4,2003,31,0.245578,0.527431,19,,47,22,,19,107,76,20287
HHS Regions,Region 5,2003,31,0.326378,0.296436,12,,6,27,,2,47,78,15855
HHS Regions,Region 6,2003,31,0.231272,0.255102,0,,2,1,,0,3,8,1176
HHS Regions,Region 7,2003,31,0.510645,0.489433,6,,10,6,,0,22,27,4495
HHS Regions,Region 8,2003,31,0.0489036,0.296736,1,,0,2,,0,3,5,1011
HHS Regions,Region 9,2003,31,0.312734,0.920722,36,,8,28,,5,77,24,8363
HHS Regions,Region 10,2003,31,0.18045,0.558659,1,,0,0,,0,1,2,179
HHS Regions,Region 1,2003,32,0.185562,0.212917,1,,9,4,,1,15,36,7045
HHS Regions,Region 2,2003,32,0.538247,0.635386,18,,2,18,,1,39,21,6138
HHS Regions,Region 3,2003,32,0.842351,1.08606,16,,30,11,,9,66,16,6077
HHS Regions,Region 4,2003,32,0.375087,0.757017,35,,59,35,,25,154,79,20343
HHS Regions,Region 5,2003,32,0.463089,0.320225,8,,17,21,,4,50,78,15614
HHS Regions,Region 6,2003,32,0.966665,1.0682,5,,1,7,,0,13,8,1217
HHS Regions,Region 7,2003,32,0.502696,0.488281,6,,10,4,,0,20,26,4096
HHS Regions,Region 8,2003,32,0,0,0,,0,0,,0,0,5,990
HHS Regions,Region 9,2003,32,0.592004,1.0849,47,,8,25,,6,86,22,7927
HHS Regions,Region 10,2003,32,0,0,0,,0,0,,0,0,4,397
HHS Regions,Region 1,2003,33,0.146248,0.121507,0,,7,2,,0,9,32,7407
HHS Regions,Region 2,2003,33,0.597597,0.66129,20,,1,17,,3,41,20,6200
HHS Regions,Region 3,2003,33,0.788952,0.985145,10,,30,16,,7,63,16,6395
HHS Regions,Region 4,2003,33,0.313546,0.759236,27,,54,42,,19,142,77,18703
HHS Regions,Region 5,2003,33,0.199811,0.265812,15,,9,12,,3,39,73,14672
HHS Regions,Region 6,2003,33,1.14384,1.25786,7,,2,5,,0,14,8,1113
HHS Regions,Region 7,2003,33,0.316774,0.344269,2,,11,3,,1,17,27,4938
HHS Regions,Region 8,2003,33,0.0145057,0.0897666,0,,0,1,,0,1,5,1114
HHS Regions,Region 9,2003,33,0.716113,1.16436,39,,19,33,,4,95,22,8159
HHS Regions,Region 10,2003,33,0,0,0,,0,0,,0,0,3,302
HHS Regions,Region 1,2003,34,0.101355,0.117524,1,,4,1,,3,9,32,7658
HHS Regions,Region 2,2003,34,0.999138,1.0472,29,,3,30,,3,65,18,6207
HHS Regions,Region 3,2003,34,0.684437,0.803585,13,,22,14,,3,52,17,6471
HHS Regions,Region 4,2003,34,0.32003,0.698902,44,,52,38,,13,147,78,21033
HHS Regions,Region 5,2003,34,0.212267,0.271862,17,,11,13,,1,42,70,15449
